title,link,posted_at,source
स्वास्थ्य चौकीमा ‘इम्प्लान्ट’ राखेर फर्केकी ४० दिनकी सुत्केरीको बाटोमै मृत्यु,https://ekantipur.com/lumbini-pradesh/2026/04/22/a-40-day-old-woman-who-returned-from-a-health-post-with-an-implant-dies-on-the-way-34-48.html,2026-04-22T20:36:39+05:45,ekantipur
जम्मु–कश्मीरमा मारिएका न्यौपानेलाई राहत र क्षतिपूर्ति दिन माग,https://ekantipur.com/lumbini-pradesh/2026/04/22/demand-for-relief-and-compensation-for-neupane-killed-in-jammu-and-kashmir-12-45.html,2026-04-22T20:13:31+05:45,ekantipur
गर्भवती मृत्यु घटना छानबिन गर्न उच्चस्तरीय समिति गठन,https://ekantipur.com/lumbini-pradesh/2026/04/22/high-level-committee-formed-to-investigate-pregnancy-death-incident-05-09.html,2026-04-22T20:05:52+05:45,ekantipur
जातीय विभेद मुद्दामा वडाध्यक्षको कैद सजाय उच्च अदालतद्वारा सदर,https://ekantipur.com/gandaki-pradesh/2026/04/22/high-court-upholds-ward-chairs-prison-sentence-in-caste-discrimination-case-58-48.html,2026-04-22T19:58:46+05:45,ekantipur
युक्रेनसँगको युद्धमा ज्यान गुमाएका श्रीमान्‌को अन्तिम संस्कारका लागि रुस जाँदै सन्तु,https://ekantipur.com/news/2026/04/22/santu-is-going-to-russia-for-the-funeral-of-her-husband-who-lost-his-life-in-the-war-with-ukraine-04-03.html,2026-04-22T19:55:46+05:45,ekantipur
वैशाख १४ मा मनकामनाबाट गोरखा दरबार म्याराथन हुने,https://ekantipur.com/sports/2026/04/22/gorkha-durbar-marathon-to-be-held-from-manakamana-on-april-14-40-22.html,2026-04-22T19:40:16+05:45,ekantipur
सोधपुछका लागि बोलाइएका जयसवाल प्रहरीको नियन्त्रणमा,https://ekantipur.com/madhesh-pradesh/2026/04/22/jaisawal-who-was-summoned-for-questioning-is-under-police-custody-24-25.html,2026-04-22T19:24:23+05:45,ekantipur
स्ववियु खुला भलिबल : कर्णाली माविको विजयी सुरुआत,https://ekantipur.com/sports/2026/04/22/swavi-open-volleyball-karnali-mavi-makes-a-winning-start-15-43.html,2026-04-22T19:15:41+05:45,ekantipur
सहकारी पीडितको बचत फिर्ता गराउन मन्त्रालयको सक्रियता,https://ekantipur.com/news/2026/04/22/ministrys-active-efforts-to-return-savings-of-cooperative-victims-08-10.html,2026-04-22T19:08:07+05:45,ekantipur
इलाम गोल्डकपको फाइनलमा मच्छिन्द्र,https://ekantipur.com/sports/2026/04/22/machhindra-in-the-final-of-ilam-gold-cup-04-16.html,2026-04-22T19:04:14+05:45,ekantipur
गृह मन्त्रालयको जिम्मेवारी प्रधानमन्त्री शाहलाई,https://ekantipur.com/news/2026/04/22/prime-minister-shah-takes-charge-of-the-home-ministry-00-32.html,2026-04-22T19:00:29+05:45,ekantipur
"सम्पत्ति छानबिन आयोगका पदाधिकारीले लिए शपथ, एक वर्ष म्याद",https://ekantipur.com/news/2026/04/22/property-investigation-commission-officials-take-oath-one-year-term-45-31.html,2026-04-22T18:45:29+05:45,ekantipur
ओमानद्वारा नेपाल ‘ए’ पराजित,https://ekantipur.com/sports/2026/04/22/nepal-a-defeated-by-oman-28-27.html,2026-04-22T18:28:25+05:45,ekantipur
राष्ट्रपतिद्वारा संघीय संसद्को दुवै सदनको अधिवेशन आह्वान,https://ekantipur.com/news/2026/04/22/president-summons-session-of-both-houses-of-federal-parliament-26-27.html,2026-04-22T18:26:25+05:45,ekantipur
सेतो धरती : रंगमञ्चमा उतारिएको एउटा गह्रौँ कथा,https://ekantipur.com/entertainment/2026/04/22/white-earth-a-heavy-story-brought-to-the-stage-12-21.html,2026-04-22T18:18:40+05:45,ekantipur
"पालिका घटाउन, वडाको संख्या बढाउन गाउँपालिका महासंघको सुझाव",https://ekantipur.com/news/2026/04/22/rural-municipality-federation-suggests-reducing-the-number-of-villages-and-increasing-the-number-of-wards-13-59.html,2026-04-22T18:15:02+05:45,ekantipur
काठमाडौं उपत्यका मेयर्स फोरमको आग्रह - 'वैशाख १५ गतेदेखि कक्षा सञ्चालन गर्नु',https://ekantipur.com/Education/2026/04/22/kathmandu-valley-mayors-forum-urges-classes-to-be-held-from-april-15-58-23.html,2026-04-22T17:58:21+05:45,ekantipur
महान्यायाधिवक्ता कँडेलविरुद्ध तीन रिट दर्ता,https://ekantipur.com/news/2026/04/22/three-writs-filed-against-attorney-general-kandel-46-36.html,2026-04-22T17:46:33+05:45,ekantipur
जुम्लामा प्रथम स्ववियु खुला भलिबल प्रतियोगिता सुरु,https://ekantipur.com/sports/2026/04/22/first-swu-open-volleyball-tournament-begins-in-jumla-27-21.html,2026-04-22T17:33:29+05:45,ekantipur
गर्मीले पश्चिम नवलपरासीको जनजीवन प्रभावित,https://ekantipur.com/lumbini-pradesh/2026/04/22/heatwave-affects-normal-life-in-west-nawalparasi-30-23.html,2026-04-22T17:30:21+05:45,ekantipur
खोटेहाङ गाउँपालिकाले आइतबार पनि विद्यालय सञ्चालन गर्ने,https://ekantipur.com/koshi-pradesh/2026/04/22/khotehang-rural-municipality-to-operate-schools-on-sundays-as-well-09-38.html,2026-04-22T17:28:42+05:45,ekantipur
सम्पत्ति शुद्वीकरण कसुरमा पक्राउ परेका सुलभ अग्रवालविरुद्ध सात दिन म्याद थप,https://ekantipur.com/news/2026/04/22/sulabh-agarwal-arrested-for-money-laundering-remand-extended-by-seven-days-05-27.html,2026-04-22T17:05:25+05:45,ekantipur
चेपाङ बाहुल्य ६ वडा मिलाएर झोरालाङ गाउँपालिका बनाउन सरकारसँग माग,https://ekantipur.com/bagmati-pradesh/2026/04/22/demand-from-the-government-to-merge-6-wards-with-a-majority-in-chepang-to-form-jhoralang-rural-municipality-59-56.html,2026-04-22T17:00:15+05:45,ekantipur
गर्भावस्थाका एक तिहाइभन्दा बढी महिला हिंसामा :  अध्ययन,https://ekantipur.com/news/2026/04/22/more-than-a-third-of-pregnant-women-experience-violence-study-49-14.html,2026-04-22T16:49:12+05:45,ekantipur
रुवान्डामा नेपालको दोस्रो जित,https://ekantipur.com/sports/2026/04/22/nepals-second-win-in-rwanda-39-39.html,2026-04-22T16:39:36+05:45,ekantipur
नेपाली आयातकर्तालाई पनि कार्गो ह्यान्डलिङ सेवा सुचारु,https://ekantipur.com/business/2026/04/22/cargo-handling-services-resumed-for-nepali-importers-as-well-31-33.html,2026-04-22T16:32:53+05:45,ekantipur
"हामीभित्र फोहोर जम्मा हुँदै थियो, जनताले नुवाइधुवाइ गरेर आऊ भने : दाहाल",https://ekantipur.com/politics/2026/04/22/we-were-accumulating-dirt-the-people-asked-us-to-come-and-wash-it-dahal-25-11.html,2026-04-22T16:25:09+05:45,ekantipur
सरकार प्रतिशोधी र प्रचारमुखी भयो : ज्ञवाली,https://ekantipur.com/lumbini-pradesh/2026/04/22/the-government-has-become-vindictive-and-propaganda-oriented-gyawali-22-00.html,2026-04-22T16:21:58+05:45,ekantipur
सरकारले तोकेको समयअगावै विद्यालय सञ्चालन गर्दै कर्णालीका पाँच स्थानीय तह,https://ekantipur.com/karnali-pradesh/2026/04/22/five-local-levels-in-karnali-are-operating-schools-ahead-of-schedule-set-by-the-government-58-28.html,2026-04-22T16:08:32+05:45,ekantipur
प्रधानमन्त्री हुन नपरेकोमा खुसी छु : दाहाल,https://ekantipur.com/politics/2026/04/22/i-am-happy-not-to-have-to-become-prime-minister-dahal-02-29.html,2026-04-22T16:02:26+05:45,ekantipur
९ बुँदे गोक्यो घोषणापत्र जारी गर्दै जलवायु सम्मेलन सम्पन्न,https://ekantipur.com/koshi-pradesh/2026/04/22/climate-conference-concludes-with-issuance-of-9-point-gokyo-declaration-54-32.html,2026-04-22T15:54:30+05:45,ekantipur
पत्रकार महासंघ सप्तरीमा धर्ना,https://ekantipur.com/madhesh-pradesh/2026/04/22/journalists-federation-holds-sit-in-in-saptari-41-42.html,2026-04-22T15:44:18+05:45,ekantipur
२.९५ अंकले घट्यो नेप्से,https://ekantipur.com/business/2026/04/22/nepse-fell-by-295-points-36-22.html,2026-04-22T15:36:20+05:45,ekantipur
गृह मन्त्रालय केही समय प्रधानमन्त्री शाहले नै राख्ने,https://ekantipur.com/politics/2026/04/22/prime-minister-shah-will-hold-the-home-ministry-for-some-time-33-40.html,2026-04-22T15:33:37+05:45,ekantipur
"धनकुटामा बाह्य विज्ञापनमा कडाइ, बिनाअनुमति राखे १ लाखसम्म जरिवाना",https://ekantipur.com/koshi-pradesh/2026/04/22/stricter-restrictions-on-outdoor-advertising-in-dhankuta-fines-up-to-100000-for-placing-it-without-permission-31-44.html,2026-04-22T15:32:28+05:45,ekantipur
हर्मुजमा बेलायती जहाजमाथि इरानले गर्‍यो आक्रमण,https://ekantipur.com/world/2026/04/22/iran-attacks-british-ship-in-hormuz-30-01.html,2026-04-22T15:29:59+05:45,ekantipur
विपद् प्राधिकरणको बैठक चल्दाचल्दै निस्किएका थिए सुधन गुरुङ,https://ekantipur.com/news/2026/04/22/sudhan-gurung-left-the-meeting-of-the-disaster-management-authority-while-it-was-in-progress-21-32.html,2026-04-22T15:21:30+05:45,ekantipur
राष्ट्रपति ट्रम्प नजिकका व्यक्ति इन्साइडर ट्रेडिङमा संलग्न रहेको आशंका,https://ekantipur.com/technology/2026/04/22/trumps-close-associates-suspected-of-insider-trading-13-51.html,2026-04-22T15:14:02+05:45,ekantipur
गृहमन्त्री सुधन गुरुङले दिए राजीनामा,https://ekantipur.com/politics/2026/04/22/home-minister-sudhan-gurung-resigns-34-04.html,2026-04-22T14:34:02+05:45,ekantipur
"डढेलोसँगै बढ्यो वायु प्रदूषण, आँखाका बिरामी बढ्दै",https://ekantipur.com/karnali-pradesh/2026/04/22/air-pollution-increases-with-fires-eye-diseases-on-the-rise-12-48.html,2026-04-22T14:12:46+05:45,ekantipur
"सोमबारदेखि कक्षा १२ को परीक्षा, ४ लाख १८ हजार परीक्षार्थी",https://ekantipur.com/Education/2026/04/22/grade-12-exams-from-monday-418000-candidates-05-01.html,2026-04-22T14:04:58+05:45,ekantipur
बुटवलमा गर्भवती महिला मृत्यु प्रकरण : मेडिकल काउन्सिलले छानबिन गर्ने,https://ekantipur.com/lumbini-pradesh/2026/04/22/pregnant-woman-dies-in-butwal-medical-council-to-investigate-49-36.html,2026-04-22T13:58:38+05:45,ekantipur
वुमेन्स साफ च्याम्पियनसिप : नेपालको समूहमा श्रीलंका र भुटान,https://ekantipur.com/sports/2026/04/22/womens-saff-championship-sri-lanka-and-bhutan-in-nepals-group-35-03.html,2026-04-22T13:35:01+05:45,ekantipur
चितुवा–बाघलाई बस्तीमा रोक्न ‘केमिकल’ राखेर परीक्षण,https://ekantipur.com/news/2026/04/22/chemicals-tested-in-bardiya-to-prevent-tigers-and-leopards-from-entering-habitat-00-54.html,2026-04-22T13:28:56+05:45,ekantipur
बजारमा पैसा नघटेपछि साढे ५ महिनाका लागि ४० अर्ब झिक्दै राष्ट्र बैंक,https://ekantipur.com/news/2026/04/22/nepal-rastra-bank-withdraws-40-billion-rupees-for-55-months-as-money-does-not-decrease-in-the-market-47-56.html,2026-04-22T12:47:54+05:45,ekantipur
बलात्कार मुद्दाका फरार प्रतिवादी १४ वर्षपछि पक्राउ,https://ekantipur.com/karnali-pradesh/2026/04/22/fugitive-defendant-in-rape-case-arrested-after-14-years-37-59.html,2026-04-22T12:37:56+05:45,ekantipur
संघीय अड्डाको अतिक्रमित जग्गा खाली गराउन स्थानीय सरकारको असहयोग,https://ekantipur.com/madhesh-pradesh/2026/04/22/local-governments-lack-of-cooperation-in-vacating-encroached-land-of-federal-office-33-51.html,2026-04-22T12:33:49+05:45,ekantipur
दशकपछि एसियाली बिच गेम्स चीनबाट पुनः ब्युँतिदै,https://ekantipur.com/sports/2026/04/22/asian-beach-games-revived-in-china-after-a-decade-27-51.html,2026-04-22T12:27:47+05:45,ekantipur
गोरखपुर रेल्वे स्टेसनमा दुई नेपाली बालबालिका अलपत्र,https://ekantipur.com/lumbini-pradesh/2026/04/22/two-nepali-children-stranded-at-gorakhpur-railway-station-46-48.html,2026-04-22T11:49:16+05:45,ekantipur
क्लिनिकको लापर्बाहीले बिरामीको मृत्यु भएपछि कारबाहीको माग,https://ekantipur.com/lumbini-pradesh/2026/04/22/demand-for-action-after-patient-dies-due-to-clinic-negligence-25-33.html,2026-04-22T11:25:31+05:45,ekantipur
सिक्टा सिँचाइ आयोजनाद्वारा २४ हजार हेक्टर जमिनमा  सिँचाइ सुविधा,https://ekantipur.com/news/2026/04/22/a-settlement-facing-a-health-crisis-00-29.html,2026-04-22T10:15:48+05:45,ekantipur
पाल्पाका चुनढुंगा उद्योगमा सञ्चालन हुने टिपरले ‘ओभर लोड’ नबोक्ने,https://ekantipur.com/lumbini-pradesh/2026/04/22/tipper-operating-in-palpas-limestone-industry-will-not-carry-overload-57-47.html,2026-04-22T09:57:43+05:45,ekantipur
लुम्बिनी र सुदूरपश्चिम प्रदेशका तराई क्षेत्रमा तातो लहरको सम्भावना,https://ekantipur.com/news/2026/04/22/heat-wave-likely-in-lumbini-and-terai-regions-of-sudurpaschim-province-48-49.html,2026-04-22T09:48:47+05:45,ekantipur
स्थानीय सरकार : उठ्न नसकेको ‘स्थानीय निकाय’ मानसिकता,https://ekantipur.com/opinion/2026/04/22/local-government-the-local-body-mentality-that-has-failed-to-emerge-30-08.html,2026-04-22T08:58:21+05:45,ekantipur
दलित भूमिहीनता : ऐतिहासिक अन्याय र अपरिहार्य क्षतिपूर्ति,https://ekantipur.com/opinion/2026/04/22/dalit-landlessness-historical-injustice-and-inevitable-compensation-37-49.html,2026-04-22T08:46:56+05:45,ekantipur
सरकार र विद्यार्थी संगठनले गर्नुपर्ने सुधार,https://ekantipur.com/opinion/2026/04/22/reforms-to-be-made-by-the-government-and-student-organizations-26-21.html,2026-04-22T08:43:55+05:45,ekantipur
रियलले शीर्षसँग दूरी घटायो,https://ekantipur.com/sports/2026/04/22/real-closes-gap-to-top-spot-05-18.html,2026-04-22T07:05:15+05:45,ekantipur
चेल्सीको खराब लय कायम,https://ekantipur.com/sports/2026/04/22/chelseas-poor-form-continues-03-39.html,2026-04-22T07:03:37+05:45,ekantipur
ट्रम्पले इरानसँगको युद्धविराम अवधि अनिश्चितकालका लागि लम्ब्याए,https://ekantipur.com/world/2026/04/22/trump-extends-ceasefire-with-iran-indefinitely-58-55.html,2026-04-22T06:58:52+05:45,ekantipur
"गृहमन्त्रीज्यू, के गरिबै भएर मर्नु गल्ती हो ?",https://ekantipur.com/opinion/2026/04/22/home-minister-is-it-a-mistake-to-die-poor-44-17.html,2026-04-22T06:44:15+05:45,ekantipur
कति छ अमेरिकी डलरसहित विदेशी मुद्राको विनिमयदर?,https://ekantipur.com/business/2026/04/22/what-is-the-exchange-rate-of-foreign-currencies-including-the-us-dollar-24-01.html,2026-04-22T06:23:57+05:45,ekantipur
दुई कुशल जम्दा नेपाललाई सफलता,https://ekantipur.com/sports/2026/04/22/two-skilled-workers-bring-success-to-nepal-18-07.html,2026-04-22T06:18:05+05:45,ekantipur
संविधान संशोधन बहसपत्र तयार पार्न दुई दलले बुझाए सुझाव,https://ekantipur.com/news/2026/04/22/two-parties-submit-suggestions-for-preparing-a-debate-paper-on-constitutional-amendment-09-01.html,2026-04-22T06:08:58+05:45,ekantipur
देउवाको राजनीति : सत्ताको केन्द्रदेखि किनारासम्म,https://ekantipur.com/politics/2026/04/21/deubas-politics-from-the-center-to-the-edge-of-power-48-14.html,2026-04-21T23:48:09+05:45,ekantipur
[अर्काइभ] ‘...त्यसो भएको भए देउवाद्वारा सांसदलाई अमेरिका पठाइन्थ्यो’,https://ekantipur.com/Kantipur-Archive/2026/04/21/archive-if-that-had-happened-deuba-would-have-sent-the-mp-to-america-29-44.html,2026-04-21T23:32:47+05:45,ekantipur
इरानमाथि आक्रमण : सभ्यताविरुद्धको लडाइँ,https://ekantipur.com/opinion/2026/04/21/attack-on-iran-a-war-against-civilization-55-50.html,2026-04-21T23:05:14+05:45,ekantipur
वैदेशिक रोजगार विभागबाट तीन बिचौलिया पक्राउ,https://ekantipur.com/national/2026/04/21/three-middlemen-arrested-by-the-department-of-foreign-employment-04-10.html,2026-04-21T23:04:07+05:45,ekantipur
सामाजिक सञ्जालको दुरुपयोगले यौन हिंसा र बलात्कारको सिकार बन्दै बालबालिका,https://ekantipur.com/feature/2026/04/21/children-are-becoming-victims-of-sexual-violence-and-rape-due-to-misuse-of-social-media-55-57.html,2026-04-21T22:56:41+05:45,ekantipur
३ दिनभित्र यात्रुवाहक सवारीसाधन नयाँ बसपार्कबाटै सञ्चालन गर्न महानगरको आग्रह,https://ekantipur.com/national/2026/04/21/metropolitan-municipality-urges-passenger-vehicles-to-operate-from-new-bus-park-within-3-days-58-04.html,2026-04-21T21:58:02+05:45,ekantipur
नागढुंगा सुरुङमार्ग सञ्चालनमा किन भइरहेको छ ढिलाइ ?,https://ekantipur.com/business/2026/04/21/why-is-there-a-delay-in-the-operation-of-the-nagdhunga-tunnel-51-22.html,2026-04-21T21:53:50+05:45,ekantipur
आगलागीपीडित १२ परिवारलाई खाद्यान्न र नगद राहत वितरण,https://ekantipur.com/lumbini-pradesh/2026/04/21/food-and-cash-relief-distributed-to-12-fire-affected-families-36-52.html,2026-04-21T21:36:50+05:45,ekantipur
अर्थमन्त्री वाग्ले र अमेरिकाका सहायक विदेशमन्त्री कपुरबीच भेट,https://ekantipur.com/news/2026/04/21/us-assistant-secretary-of-state-cooper-meets-with-finance-minister-wagle-10-50.html,2026-04-21T21:18:19+05:45,ekantipur
मूल्याकंन प्रणालीको 'रि-डिजाइन'*,https://ekantipur.com/opinion/2026/04/21/exams-will-determine-our-future-01-33.html,2026-04-21T21:17:38+05:45,ekantipur
भट्ट र अग्रवालले गर्थे उधारो सेयर कारोबार : धितोपत्र बोर्ड,https://ekantipur.com/business/2026/04/21/bhatta-and-agarwal-used-to-trade-shares-on-borrowed-money-securities-and-exchange-board-of-nepal-00-56.html,2026-04-21T21:06:26+05:45,ekantipur
दुई पाकिस्तानी नागरिकबाट १७ हजारभन्दा बढी अमेरिकी डलर बरामद,https://ekantipur.com/lumbini-pradesh/2026/04/21/more-than-17000-us-dollars-seized-from-two-pakistani-nationals-54-35.html,2026-04-21T20:54:33+05:45,ekantipur
संविधान संशोधनका लागि कांग्रेसले बनाएको समितिले थाल्यो काम,https://ekantipur.com/politics/2026/04/21/the-committee-formed-by-the-congress-to-amend-the-constitution-has-begun-work-21-47.html,2026-04-21T20:21:44+05:45,ekantipur
बंगलादेशमा इन्धन अभावले पम्पमा घण्टौँ कुर्नुपर्ने बाध्यता,https://ekantipur.com/world/2026/04/21/fuel-shortage-in-bangladesh-forces-people-to-wait-for-hours-at-the-pump-11-45.html,2026-04-21T20:11:43+05:45,ekantipur
भूर्तेलको उत्कृष्ट इनिङ्समा नेपालद्वारा यूएई पराजित,https://ekantipur.com/sports/2026/04/21/nepal-defeats-uae-in-a-blistering-innings-09-10.html,2026-04-21T20:09:08+05:45,ekantipur
विद्युतीय सवारी साधनले यात्रुसँग बढी भाडा असुले कारबाहीमा पर्ने,https://ekantipur.com/business/2026/04/21/electric-vehicles-will-face-action-if-they-overcharge-passengers-59-16.html,2026-04-21T19:59:14+05:45,ekantipur
पेट्रोलियम पदार्थको मूल्यवृद्धिविरुद्ध संयुक्त विद्यार्थी संगठनको प्रदर्शन,https://ekantipur.com/national/2026/04/21/joint-student-organization-protests-against-petroleum-price-hike-58-54.html,2026-04-21T19:58:52+05:45,ekantipur
ललितपुरमा रातो मच्छिन्द्रनाथको रथयात्रा [फोटोफिचर],https://ekantipur.com/photo_feature/2026/04/21/rato-machhindranaths-rath-yatra-in-lalitpur-photo-feature-43-05.html,2026-04-21T19:43:03+05:45,ekantipur
"बगरमा खेती, सडकमा व्यापार",https://ekantipur.com/business/2026/04/21/farming-in-the-fields-trading-on-the-streets-24-31.html,2026-04-21T19:12:37+05:45,ekantipur
रवि लामिछानेको सांसद पद निलम्बनको मागसहितको रिट सर्वोच्चद्वारा दरपीठ,https://ekantipur.com/politics/2026/04/21/supreme-court-dismisses-writ-petition-seeking-suspension-of-ravi-lamichhanes-mp-post-07-33.html,2026-04-21T19:07:28+05:45,ekantipur
"अझै रोकिएन मणिपुरमा हिंसा, तीन साताभित्र ७ को मृत्यु",https://ekantipur.com/world/2026/04/21/violence-continues-in-manipur-7-dead-in-three-weeks-06-08.html,2026-04-21T19:06:02+05:45,ekantipur
यूएईद्वारा नेपाललाई १ सय २९ रनको लक्ष्य,https://ekantipur.com/sports/2026/04/21/uae-sets-nepal-a-target-of-129-runs-48-24.html,2026-04-21T18:50:26+05:45,ekantipur
"मधेसमा तापक्रम ३९ डिग्री सेल्सियस, जनजीवन प्रभावित",https://ekantipur.com/madhesh-pradesh/2026/04/21/temperature-hits-39-degrees-celsius-in-madhesh-normal-life-affected-43-20.html,2026-04-21T18:43:17+05:45,ekantipur
"जापानले हतियार बिक्री खुकुलो बनायो, अब घातक हतियार पनि निर्यात गर्न पाइने",https://ekantipur.com/world/2026/04/21/japan-relaxes-arms-sales-now-even-deadly-weapons-can-be-exported-41-56.html,2026-04-21T18:41:54+05:45,ekantipur
फोहोर जलाउने क्रममा आगो फैलिएर प्रतापपुरमा १२ वटा घर जले,https://ekantipur.com/lumbini-pradesh/2026/04/21/fire-spreads-during-garbage-burning-burning-12-houses-in-pratappur-24-33.html,2026-04-21T18:24:31+05:45,ekantipur
भारतबाट केरा आयात खुलाउन कृत्रिम मूल्यवृद्धि गरियो : किसान,https://ekantipur.com/business/2026/04/21/artificial-price-hike-to-open-banana-imports-from-india-farmers-08-36.html,2026-04-21T18:08:34+05:45,ekantipur
"पाकिस्‍तानका मध्यस्थकर्ता भन्छन्, 'अमेरिका-इरानले वार्तामा बस्ने संकेत गरेका छन्'",https://ekantipur.com/world/2026/04/21/pakistani-mediator-says-us-iran-have-signaled-willingness-to-hold-talks-06-21.html,2026-04-21T18:06:19+05:45,ekantipur
रास्कोटमा इलाका प्रशासन: गाउँमै नागरिकता पाउँदा दंग,https://ekantipur.com/karnali-pradesh/2026/04/21/the-local-administration-in-raskot-has-made-it-easier-for-residents-of-5-municipalities-55-21.html,2026-04-21T18:01:16+05:45,ekantipur
"एम्नेस्टी इन्टरनेशनलको प्रतिवदेन : पुटिन, नेतान्याहु र ट्रम्प 'ठूला पीडक'",https://ekantipur.com/world/2026/04/21/amnesty-international-report-putin-netanyahu-and-trump-are-major-perpetrators-49-15.html,2026-04-21T17:49:07+05:45,ekantipur
तातो हावा चलेपछि जनजीवन प्रभावित,https://ekantipur.com/lumbini-pradesh/2026/04/21/normal-life-affected-by-hot-winds-38-38.html,2026-04-21T17:38:36+05:45,ekantipur
गृहमन्त्री गुरुङसम्बन्धी नयाँ कागजातले उब्जाएका तथ्य र अनुत्तरित प्रश्‍नहरू,https://ekantipur.com/politics/2026/04/21/facts-questions-and-unanswered-details-raised-by-new-documents-related-to-sudhan-gurung-56-19.html,2026-04-21T17:11:31+05:45,ekantipur
प्रतिनिधिसभाको नयाँ नियमावली : ५ महिनाभित्र महाअभियोग टुंग्याउनुपर्ने,https://ekantipur.com/politics/2026/04/21/new-house-of-representatives-rules-impeachment-must-be-concluded-within-5-months-00-39.html,2026-04-21T17:00:37+05:45,ekantipur
मान्छे हो महिला : सडकबाट उठेको आवाज बहसको केन्द्रमा,https://ekantipur.com/entertainment/2026/04/21/song-accused-of-religious-conversion-women-are-people-53-34.html,2026-04-21T17:00:09+05:45,ekantipur
धितोपत्र बोर्डको अध्यक्ष छान्न योजना आयोगका उपाध्यक्ष नेतृत्वमा समिति गठन,https://ekantipur.com/news/2026/04/21/committee-formed-under-the-leadership-of-the-vice-chairman-of-the-planning-commission-to-select-the-chairman-of-the-securities-and-exchange-board-of-nepal-57-55.html,2026-04-21T16:57:52+05:45,ekantipur
दोस्रो ट्वान्टी-२० अन्तर्राष्ट्रियमा यूएईविरुद्ध नेपालले पहिले बलिङ गर्दै,https://ekantipur.com/sports/2026/04/21/nepal-to-bowl-first-in-second-twenty20-international-against-uae-44-32.html,2026-04-21T16:47:02+05:45,ekantipur
"रवि लामिछानेको सांसद पद निलम्बनको मागसहित रिट, अध्ययन गर्दै सर्वोच्च",https://ekantipur.com/news/2026/04/21/supreme-court-studying-writ-petition-demanding-suspension-of-ravi-lamichhanes-mp-post-46-34.html,2026-04-21T16:46:31+05:45,ekantipur
"अझै तीन दिन 'लु’ को जोखिम, पाँच दिनसम्म गर्मी बढ्ने",https://ekantipur.com/news/2026/04/21/risk-of-lo-for-three-more-days-heat-to-increase-for-five-more-days-46-32.html,2026-04-21T16:46:30+05:45,ekantipur
नेपाल र यूएईबीचको दोस्रो ट्वान्टी-२० अन्तर्राष्ट्रिय खेल,https://ekantipur.com/sports/2026/04/21/nepal-bats-first-against-uae-in-second-twenty20-international-44-31.html,2026-04-21T16:44:29+05:45,ekantipur
स्पिन अलराउन्डर सन्तोष यादवको ट्वान्टी–२० अन्तर्राष्ट्रियमा ‘डेब्यु’,https://ekantipur.com/sports/2026/04/21/spin-all-rounder-santosh-yadav-makes-his-twenty20-international-debut-25-11.html,2026-04-21T16:27:24+05:45,ekantipur
लुम्बिनी प्रदेशसभाबाट दलित अधिकार सम्बन्धी विधेयक पारित,https://ekantipur.com/lumbini-pradesh/2026/04/21/lumbini-provincial-assembly-passes-bill-on-dalit-rights-19-53.html,2026-04-21T16:20:13+05:45,ekantipur
९ महिनामा रारा तालमा पुगे झण्डै १४ हजार पर्यटक,https://ekantipur.com/business/2026/04/21/13000-people-reached-rara-lake-in-9-months-11-49.html,2026-04-21T16:11:47+05:45,ekantipur
"प्रतिनिधिसभा बैठकमा मोबाइल चलाउन नपाइने, साइलेन्टमा राख्नुपर्ने",https://ekantipur.com/politics/2026/04/21/mobile-phones-are-not-allowed-to-be-used-during-the-house-of-representatives-meeting-they-must-be-kept-on-silent-03-58.html,2026-04-21T16:03:56+05:45,ekantipur
कस्ता शब्द असंसदीय हुन्छन् ? यस्तो छ प्रतिनिधिसभाको नयाँ नियमावली,https://ekantipur.com/politics/2026/04/21/what-words-are-unparliamentary-these-are-the-new-rules-of-the-house-of-representatives-54-18.html,2026-04-21T15:54:16+05:45,ekantipur
बंगुरका रैथाने जात संरक्षण गर्दै अनुसन्धान कार्यक्रम,https://ekantipur.com/koshi-pradesh/2026/04/21/research-program-to-conserve-indigenous-pig-breeds-49-41.html,2026-04-21T15:49:38+05:45,ekantipur
केराको न्यूनतम समर्थन मूल्य तोक्न केरा उत्पादक महासंघको माग,https://ekantipur.com/business/2026/04/21/banana-producers-federation-demands-minimum-support-price-for-bananas-46-56.html,2026-04-21T15:46:54+05:45,ekantipur
"दोहोरो अंकले घट्यो नेप्से, ५ अर्ब ७७ करोडको कारोबार",https://ekantipur.com/business/2026/04/21/nepse-drops-by-double-digits-turnover-of-rs-577-billion-34-54.html,2026-04-21T15:34:52+05:45,ekantipur
तीन करोड रुपैयाँभन्दा माथिको घरजग्गा कारोबार कम्पनीमार्फत मात्र हुने,https://ekantipur.com/business/2026/04/21/real-estate-transactions-above-rs-30-million-will-only-be-conducted-through-companies-27-04.html,2026-04-21T15:24:49+05:45,ekantipur
लयमा फर्कँदै सुकुटेको पर्यटन,https://ekantipur.com/bagmati-pradesh/2026/04/21/177676432225542565.html,2026-04-21T15:23:37+05:45,ekantipur
अभिव्यक्ति स्वतन्त्रता संकुचित हुँदै गएको एम्नेस्टी इन्टरनेसनलको निष्कर्ष,https://ekantipur.com/news/2026/04/21/amnesty-international-concludes-that-freedom-of-expression-is-shrinking-06-53.html,2026-04-21T15:09:23+05:45,ekantipur
